protein_id,structural_novelty
NZ_CP029480.1_3318,0.1065048
JAAZOE010000216.1_7,0.15939112
JACIXS010000285.1_1,0.09831647
JACPRG010000006.1_22,0.13637438
JAFGTL010000616.1_5,0.1625093
JADHWK010000001.1_180,0.17642152
QZJZ01000014.1_4,0.097054996
JAFGUZ010000222.1_3,0.095490836
WAQR01000146.1_6,0.116913594
JACTNB010000016.1_97,0.10815345
JABFGF010000001.1_51,0.12272135
CAIVDM010000059.1_3,0.08129952
JAFKJK010000011.1_29,0.11353588
JAFGTL010000262.1_5,0.14474882
JAFGEX010000363.1_2,0.11955049
NZ_JPST01000008.1_45,0.29393572
NZ_CP016279.1_8865,0.14267917
JAHJLF010000026.1_3,0.09053948
JAGCPB010000036.1_8,0.13280097
CP036261.1_3859,0.19107702
VGJA01000182.1_2,0.1332119
JABMRT010000047.1_11,0.21169548
NZ_CP021082.1_249,0.15028521
JABFGF010000007.1_97,0.15699854
NZ_CP016279.1_8017,0.17396232
PLYD01000239.1_9,0.16180278
CP036261.1_5146,0.13223794
MGDH01000029.1_2,0.14833947
JAABRV010000079.1_5,0.16319731
JAFGKQ010000272.1_3,0.122839674
SLOM01000123.1_2,0.2030468
PMNA01000027.1_6,0.16818379
JAFGEX010000392.1_2,0.16383395
SLGR01000205.1_1,0.084835276
PAYP01000099.1_5,0.1623216
NZ_SJCO01000005.1_93,0.1208296
JACPUC010000003.1_149,0.13012448
RFFU01000014.1_22,0.11864052
NZ_BDAU01000026.1_42,0.0811341
MVCZ01000018.1_6,0.06191144
NZ_AP018227.1_4091,0.16026273
WAQS01000045.1_3,0.12703553
NZ_KB908324.1_41,0.14336416
MFGS01000049.1_17,0.16646416
WJKZ01000174.1_15,0.09323605
PLDF01000147.1_15,0.1915178
NZ_NCSM01000014.1_407,0.1470937
JAAYVF010000065.1_8,0.15785399
JAFYIZ010000025.1_22,0.13582595
NZ_CP069127.1_2797,0.06425963
JAFZBN010000013.1_7,0.11932762
QLTX01000145.1_8,0.20753296
NZ_FKIP01000148.1_10,0.14937426
DDYN01000046.1_20,0.13377757
VBJS01000126.1_11,0.11513684
NZ_RZMY01000006.1_55,0.17758915
NYYY01000075.1_2,0.08643719
QHSL01000042.1_10,0.16937542
MGPE01000013.1_30,0.1264792
JAAYZI010000114.1_3,0.11903207
CAJOEW010000001.1_45,0.13496682
NZ_CP014223.1_1922,0.049486242
JAFGAQ010000137.1_2,0.15966724
MGFH01000049.1_7,0.13857777
JAFANK010000288.1_2,0.1522517
VBAP01000046.1_8,0.09662725
NZ_CAJFNR010000063.1_36,0.16608858
JAHJDJ010000245.1_7,0.08320026
NZ_FQVN01000005.1_530,0.12734249
JABFGF010000003.1_358,0.14301258
JABDHD010000088.1_7,0.12990864
JAFANK010000143.1_2,0.13285854
DF820459.1_695,0.10518448
LCRX01000003.1_62,0.1426403
JAFGCY010000054.1_19,0.10143592
AWOA01000011.1_3,0.11912598
JAFGIQ010000136.1_4,0.12519753
DF820458.1_366,0.11647948
NZ_VFPQ01000001.1_3465,0.112035885
NZ_AP018227.1_498,0.135961
PLPI01000107.1_24,0.16785017
NZ_JAAIPW010000014.1_53,0.12966111
JAGACY010000133.1_1,0.16118039
DSSU01000069.1_35,0.09494015
SHYX01000005.1_14,0.20129912
PMZC01000147.1_14,0.057032205
VGJA01000019.1_7,0.12606104
JAEELG010000051.1_7,0.14740352
JAHJDR010000167.1_1,0.15934756
JAFGTL010000782.1_15,0.112672225
JAFYIZ010000032.1_75,0.1467144
QMNL01000026.1_5,0.10830542
NZ_AWRU01000002.1_229,0.087723
MNYV01000072.1_7,0.037420176
JAEEJP010000102.1_8,0.16155712
JAFTKO010000032.1_32,0.14525141
MGFH01000179.1_5,0.16995288
CACGSI010000002.1_23,0.11850476
CAIVGN010000192.1_69,0.16270207
SLGR01000089.1_2,0.17553315
JAGOBX010000027.1_2,0.18274063
MHDQ01000291.1_11,0.13719039
WJLY01000028.1_4,0.17087004
JAHKBB010000102.1_3,0.14626499
DF820459.1_497,0.15895292
JADJOY010000049.1_15,0.15829988
JADGDI010000090.1_1,0.16260567
SLDX01000133.1_9,0.13133423
WYBT01000030.1_158,0.11188972
LSMY01000002.1_145,0.15038802
JAFRZH010000029.1_32,0.14966506
JAAOXU010000012.1_6,0.15062073
QMNP01000073.1_5,0.12702909
DJVG01000015.1_9,0.13648632
CP054183.1_1508,0.11601696
USJX01000011.1_7,0.15828806
JADGDI010000030.1_15,0.12876794
RFHX01000231.1_3,0.13402936
JAHJDR010000161.1_5,0.113106385
DF820455.1_383,0.13437587
DSSB01000544.1_2,0.1540106
JABWCQ010000002.1_325,0.072226584
WAQS01000211.1_2,0.11783911
MWCZ01000363.1_5,0.1846333
DLYX01000114.1_2,0.1984268
JAFKJK010000015.1_30,0.118965045
METK01000014.1_12,0.15262061
JAHDNF010000004.1_112,0.1320384
JAAYVF010000065.1_12,0.1552474
DTCJ01000007.1_16,0.12639454
JAGWYZ010000243.1_3,0.08808118
JAAYAK010000099.1_10,0.12624207
JAEELG010000113.1_11,0.22070631
NZ_CP015455.1_1741,0.1417402
BMST01000004.1_262,0.11563178
NZ_WEZQ01000005.1_93,0.12943777
CAIVGN010000005.1_21,0.15421912
NZ_KZ293963.1_1174,0.13115273
WRBD01000004.1_18,0.16509469
QCFI01000003.1_55,0.08452408
SFEJ01000008.1_45,0.08536069
CAAEXI010000012.1_49,0.102079555
CP051243.1_617,0.14976688
MFPR01000027.1_33,0.1570375
PMZC01000076.1_8,0.03954934
LQMQ01000002.1_10,0.07796329
NZ_SGXC01000001.1_2043,0.1707148
WFPJ01000133.1_3,0.18738593
NZ_JABFHO010000002.1_98,0.17158617
JAGWXF010000013.1_7,0.1277787
JAAYZI010000108.1_3,0.15082808
MGDH01000011.1_100,0.07204364
JACTNB010000013.1_556,0.14989421
JAAYCL010000036.1_64,0.17269519
JACQOF010000096.1_12,0.1403021
BMST01000001.1_229,0.120226204
QMNP01000107.1_1,0.10515525
NVVD01000003.1_99,0.13509193
PUNC01000043.1_57,0.03773918
JAHKBB010000076.1_4,0.38166538
CP002988.1_1360,0.1428541
NZ_PTQW01000013.1_146,0.14123845
PFND01000025.1_12,0.12921385
CP054183.1_1362,0.12324102
DTLL01000114.1_28,0.10339965
DRXT01000033.1_20,0.15433447
JAAYHG010000164.1_3,0.114513
MVZB01000033.1_10,0.13473085
SLGQ01000265.1_4,0.121456325
QJVW01000079.1_61,0.12799475
CAIQVJ010000083.1_8,0.17250708
JAFANK010000073.1_12,0.11474077
CP036261.1_5299,0.11221452
JAGVWD010000053.1_6,0.15944614
NZ_FQVN01000004.1_490,0.116444685
NZ_RZNA01000024.1_6,0.12154075
NZ_AP018227.1_225,0.13369796
NZ_LT907975.1_3578,0.1657534
CP051243.1_216,0.08882506
NZ_BNCD01000019.1_7,0.1154889
WUAI01000001.1_96,0.12208577
NZ_BNCD01000003.1_116,0.10278809
DITF01000223.1_7,0.12914833
JAGACY010000201.1_1,0.13706718
JADJOY010000041.1_34,0.10194069
NZ_CP016279.1_168,0.11163946
CAIVGN010000124.1_14,0.26346976
NZ_JH815593.1_170,0.13593541
NZ_CAJFNR010000017.1_45,0.1373324
CAIVGN010000036.1_33,0.11971303
CAIVGN010000157.1_73,0.16087265
NZ_RZNA01000024.1_26,0.09483118
CP051243.1_50,0.16537884
AZYB01000013.1_6,0.103922024
SFNH01000013.1_7,0.13498363
NZ_FQVN01000010.1_52,0.14265017
JAADIC010000038.1_1,0.14800566
NZ_JAFCMM010000003.1_616,0.0989515
QNEG01000047.1_3,0.08799531
NZ_CAJFNR010000071.1_9,0.10795448
NZ_FCNU01000011.1_191,0.14897244
JAFGTL010000806.1_4,0.121273436
JAFGTL010000002.1_4,0.114599384
MWBZ01000072.1_3,0.102362156
JAADHJ010000008.1_15,0.10384385
JAGXKI010000009.1_2,0.097499035
JACPTH010000100.1_3,0.14406422
DUMJ01000030.1_16,0.110286
SKQU01000026.1_41,0.10127844
JAEOSL010000012.1_31,0.11959895
NZ_CP016279.1_5033,0.12073668
JAHJDJ010000354.1_6,0.13600229
NZ_AP014612.1_1795,0.14549512
NZ_JADWYU010000204.1_38,0.14814433
JAFMIT010000150.1_3,0.116876125
JACRPW010000040.1_53,0.11470839
WRBD01000003.1_97,0.13716134
JACIXS010000079.1_18,0.11277069
JAFGKQ010000124.1_6,0.13774034
NZ_JAFVMG010000016.1_31,0.1454778
DFGE01000038.1_8,0.11021721
JACCUF010000407.1_8,0.11409323
NZ_JAGI01000002.1_3113,0.13805671
PDQT01000139.1_10,0.12445718
CAADSM010000001.1_37,0.13030592
JAGOBX010000169.1_1,0.12263076
JACRAC010000043.1_4,0.127236
NZ_AFXQ01000032.1_27,0.17907873
CP054183.1_2695,0.07743259
NZ_KI273144.1_143,0.0966303
DMSQ01000064.1_34,0.11532583
PUNC01000242.1_15,0.110276304
JAGACY010000017.1_4,0.16728231
PLDF01000201.1_41,0.15035175
NZ_JAFVMG010000012.1_65,0.13098744
MGDH01000010.1_87,0.13167265
NZ_LBMK01000005.1_452,0.16473097
JADQBH010000229.1_4,0.109683014
JACQWU010000308.1_2,0.11545253
BDTM01000136.1_22,0.11886829
DLYX01000580.1_4,0.12304304
VGIX01000020.1_24,0.15496562
JAFGGD010000054.1_43,0.10605168
NZ_AWRU01000033.1_50,0.15117401
MGFH01000182.1_5,0.13117842
DEYK01000002.1_47,0.14713445
DBPU01000095.1_8,0.14938198
DCUM01000142.1_12,0.08416762
JAAYCL010000042.1_7,0.15064175
JAFGOL010000136.1_1,0.16154715
NZ_NCSM01000015.1_123,0.18765715
DDWC01000220.1_9,0.152777
JAFGEQ010000019.1_224,0.16334769
PEWQ01000150.1_14,0.13829426
JABFGF010000006.1_7,0.1745328
NZ_AWRU01000029.1_27,0.17716156
JAGOUY010000001.1_89,0.17348428
QCFI01000003.1_69,0.11045784
MFPR01000041.1_87,0.20703688
WRBD01000025.1_3,0.1331411
JAFZBN010000009.1_22,0.11468061
MGPE01000002.1_6,0.12679937
NZ_RZMY01000006.1_355,0.13301384
LCRX01000018.1_7,0.06654732
NZ_BJKN01000001.1_274,0.10809834
NZ_JAAIPW010000016.1_77,0.12418759
JAEOSL010000115.1_17,0.13106838
CADCWE010000206.1_17,0.18123075
VGIW01000005.1_30,0.12208191
MWBZ01000110.1_2,0.17595017
DIWJ01000024.1_46,0.102999866
NZ_FQVN01000015.1_114,0.13885127
JAAYEQ010000025.1_185,0.14559865
JAAYAK010000109.1_14,0.07818204
DIFC01000092.1_19,0.07627599
CAJUHL010000004.1_38,0.15357055
DLYX01000076.1_6,0.1572733
NZ_JADWYU010000163.1_7,0.11050065
VXMB01000009.1_497,0.14313969
NZ_BDAU01000021.1_66,0.13409397
JAGACY010000469.1_3,0.15070003
JAFGEQ010000005.1_134,0.14812419
NZ_FCNU01000028.1_213,0.107367754
PAYP01000122.1_3,0.13492242
NZ_NCSM01000057.1_116,0.1790027
JAFGEV010000119.1_14,0.093934074
AQRW01000050.1_2,0.16163929
NZ_FCNU01000002.1_85,0.11627485
PLDF01000482.1_10,0.09957858
NZ_FRCD01000005.1_80,0.16612943
SFNH01000107.1_1,0.15016328
JAFGCY010000063.1_8,0.104071006
JAADIO010000023.1_14,0.113567494
MGDH01000009.1_38,0.11550003
SLOM01000248.1_22,0.14706856
JACIXQ010000085.1_4,0.14171113
DCAZ01000059.1_13,0.07300675
MDLB01000029.1_5,0.13812634
NZ_FKIP01000464.1_13,0.09726987
PFND01000058.1_9,0.19079812
JABWBZ010000138.1_6,0.15079522
CAJUKE010000002.1_25,0.10765304
BMST01000001.1_302,0.15075378
JADJOY010000007.1_85,0.29317483
SHMX01000002.1_478,0.17415169
NZ_JAFCMM010000004.1_464,0.12716454
DLGL01000126.1_31,0.07361829
DTOT01000008.1_57,0.17524798
NZ_BAEO01000056.1_121,0.121104434
NZ_CP060488.1_4839,0.12753068
JAFGEV010000185.1_12,0.16589737
WJMB01000073.1_2,0.13458286
JABFRY010000536.1_9,0.121399306
NZ_CP015520.1_667,0.12753162
JAFMIT010000073.1_9,0.18310927
WSZW01000176.1_8,0.14464235
NZ_LT907975.1_1149,0.12497431
JACQOF010000097.1_44,0.124303915
JAAYXC010000221.1_6,0.16467199
NZ_FQVN01000001.1_703,0.1463616
DLYX01000510.1_4,0.17909524
LJUI01000030.1_8,0.14002375
JADJOY010000018.1_141,0.11895607
NVVD01000004.1_123,0.12766288
WSXW01000030.1_4,0.11157881
NZ_JAGGOF010000102.1_6,0.12578818
NYZA01000017.1_17,0.1114004
DREG01000028.1_4,0.15811911
JACQOF010000031.1_7,0.1318153
NZ_AWRU01000031.1_50,0.18942651
WJMB01000199.1_10,0.105912946
CAJUIP010000018.1_56,0.13374092
WYBT01000024.1_82,0.15817595
CADCCW010000001.1_36,0.08359394
SXND01000280.1_15,0.12418656
MFAF01000035.1_3,0.1695637
NZ_CP029480.1_1210,0.12673321
NYZA01000129.1_5,0.17369275
JAAYXZ010000037.1_10,0.11511962
JAFGUZ010000029.1_11,0.13477221
NZ_WEZQ01000005.1_77,0.097856976
JAHITZ010000020.1_3,0.14377059
JACPTH010000393.1_17,0.15716812
JAADIA010000059.1_1,0.20087211
JACCUF010000359.1_1,0.13902219
JAGOEH010000061.1_5,0.126618
NZ_UTHA01000188.1_71,0.13080297
NZ_JACJQY010000035.1_52,0.16203731
PLYD01000077.1_4,0.10392092
CAADSM010000101.1_19,0.22783764
OMZR01000181.1_1,0.12667195
NZ_JXCG01000012.1_37,0.091806985
WTCB01000066.1_13,0.14102626
JADJYS010000008.1_7,0.0948349
JACTNB010000029.1_35,0.18114911
WJLY01000227.1_9,0.1268014
PWHN01000032.1_42,0.15612085
WQSZ01000018.1_1,0.12827507
CAIJMQ010000060.1_18,0.15322228
PDQT01000288.1_15,0.06918551
NZ_NCSM01000029.1_74,0.112254284
QNEG01000137.1_3,0.090543844
WJLY01000270.1_3,0.11906962
USIB01000022.1_9,0.13374984
NZ_BDAU01000008.1_28,0.13269266
JAFGEX010000339.1_2,0.14261809
NZ_FRCD01000024.1_16,0.115367666
QNDR01000013.1_32,0.13942146
JAHJDO010000135.1_20,0.103716925
QZKU01000125.1_1,0.13371874
JAGOBX010000069.1_8,0.16973737
NZ_WEZQ01000014.1_86,0.23721571
JACQPJ010000039.1_1,0.10505255
NVVD01000015.1_14,0.13898863
NZ_JADWYU010000215.1_6,0.11356132
JAHJDR010000163.1_6,0.16386414
DTCJ01000065.1_71,0.110633805
JAGALG010000211.1_5,0.13954535
WTCB01000041.1_13,0.17841044
QNDR01000001.1_34,0.17475244
NZ_VFPQ01000001.1_3555,0.13340802
JAFGIT010000349.1_2,0.118097186
UQCL01000087.1_2,0.1499513
JACRDZ010000196.1_4,0.10321392
JAFGTC010000276.1_12,0.10860531
NZ_BNCD01000003.1_367,0.14743312
CADCCW010000024.1_1,0.15078369
NZ_WEZQ01000009.1_73,0.111106455
NC_014926.1_1716,0.11763922
BMST01000008.1_141,0.14798388
NZ_JADWYU010000223.1_17,0.11125751
JAHKBB010000096.1_1,0.15021852
JACNFQ010000043.1_7,0.1253308
PLYD01000089.1_1,0.11832106
NZ_RZNA01000026.1_4,0.14673056
JAEOSL010000133.1_9,0.16284376
CAIQVJ010000114.1_7,0.03658103
LMZT01000037.1_54,0.16373147
CAIWTR010000697.1_2,0.09934318
WRBD01000006.1_28,0.15449089
JACCLG010000012.1_31,0.1236188
NZ_CP015455.1_1252,0.053167403
NZ_FCNU01000021.1_5,0.13701403
WRMI01000005.1_24,0.12626305
JAGXLP010000037.1_4,0.1417867
JAGYNK010000081.1_2,0.16946979
JAGACY010000284.1_5,0.14061835
JAAOXU010000033.1_14,0.16236629
CAIQVJ010000024.1_20,0.14121391
NZ_NCSM01000039.1_48,0.12113267
NZ_FCNU01000028.1_110,0.1337178
NZ_SJCO01000069.1_2,0.20874122
JAHJDO010000060.1_3,0.13276832
SHMX01000004.1_308,0.10989033
NZ_CP016279.1_8462,0.07023331
JWIH01000007.1_8,0.089482054
JABWCD010000019.1_4,0.08336209
JADJYS010000004.1_192,0.13808158
PEWQ01000067.1_22,0.09430672
QJVW01000035.1_4,0.12330359
NZ_NCSM01000035.1_66,0.13804363
NZ_CP016279.1_3015,0.13898836
JAFGCY010000010.1_39,0.17347811
NZ_WEZQ01000014.1_105,0.17969345
JACTNB010000019.1_295,0.122088574
MWCD01000006.1_50,0.11204165
NZ_NCSM01000011.1_119,0.12061596
JAFGCY010000082.1_1,0.19973592
NZ_JAGI01000002.1_2011,0.14238414
JAGALG010000170.1_3,0.13113019
NZ_BDAU01000019.1_16,0.14369515
CAJKKX010000123.1_7,0.09775649
JAFGGD010000031.1_7,0.09806906
PMWA01000106.1_3,0.13933517
NZ_LR216287.1_1934,0.06364311
JACPQY010000030.1_11,0.12938967
BDTM01000067.1_17,0.086381316
JAHIZU010000032.1_10,0.117025115
DHZH01000006.1_305,0.10437517
DSSC01000019.1_23,0.1425346
JAEEJP010000020.1_6,0.13666591
WYBT01000002.1_75,0.12051693
DRXT01000014.1_13,0.12535343
JADJYS010000001.1_192,0.32692376
JAEOSL010000001.1_100,0.14698105
JACQWU010000311.1_1,0.18703541
JABXHY010000022.1_9,0.21583147
QZJZ01000097.1_7,0.1273511
QNDR01000013.1_2,0.111031756
JABDHD010000033.1_9,0.11705675
NZ_QHKX01000002.1_580,0.13959941
JABMQX010000834.1_5,0.089184985
MVCZ01000162.1_3,0.12146844
NZ_VFPQ01000001.1_3811,0.14018394
MGFH01000053.1_4,0.14885017
CAJUHL010000010.1_12,0.11700387
DIVR01000004.1_9,0.11549058
NVVD01000012.1_79,0.12083739
JAFGKQ010000237.1_19,0.16843012
DRYD01000228.1_13,0.14428
JACRJN010000111.1_37,0.14088336
NZ_CP014223.1_834,0.13864598
MWBZ01000002.1_76,0.07479557
MGFH01000028.1_1,0.11553212
JAFGBW010000203.1_4,0.124159835
DSNQ01000063.1_16,0.15811412
NZ_BMLQ01000003.1_283,0.15609999
NZ_LT907975.1_543,0.15765733
NZ_PJIN01000003.1_148,0.12674865
JWIH01000010.1_160,0.14335795
JAGACY010000362.1_1,0.23870869
NZ_BDAU01000012.1_82,0.30412593
NZ_KB908324.1_39,0.17902394
PFSX01000028.1_12,0.12297412
NZ_PTQW01000012.1_159,0.19166118
NZ_QHKX01000001.1_537,0.14007607
DRYD01000068.1_6,0.22580472
DGKK01000048.1_3,0.11405758
NZ_JADWYU010000377.1_13,0.12737946
DTLL01000059.1_1,0.16625457
NZ_CP016279.1_4600,0.122878574
NZ_JAFVMG010000008.1_82,0.1254346
NZ_QHKX01000002.1_946,0.1171003
SLDX01000029.1_12,0.09050475
PBWH01000005.1_254,0.12386964
NC_007759.1_926,0.15452455
JACQOF010000142.1_17,0.13553801
NC_021031.1_1236,0.13394819
JACRJN010000006.1_22,0.11885683
DIFC01000073.1_24,0.11303224
JAAYAK010000306.1_2,0.11536498
JAHJSX010000072.1_5,0.16286418
CACZFN010000002.1_73,0.10581869
JAGVWD010000001.1_5,0.12460581
JAFGEV010000254.1_13,0.17422017
NZ_AWRU01000014.1_11,0.13286705
SLGR01000119.1_4,0.16069278
PUNC01000184.1_19,0.13384163
DBPU01000109.1_15,0.12400438
LKMX01000046.1_5,0.1689277
DBJE01000003.1_166,0.14039351
PEWQ01000157.1_5,0.18695137
JAHDNF010000011.1_88,0.15388337
LIUI01000152.1_1,0.124918185
PLPI01000083.1_2,0.16016427
DIWJ01000049.1_51,0.07391834
JAFTKO010000021.1_123,0.13094607
JACPUC010000001.1_73,0.13459212
PMZC01000230.1_2,0.16943312
PEWQ01000179.1_7,0.13235782
JAEEJP010000070.1_35,0.13630337
DFGE01000015.1_108,0.09930172
JAADHJ010000033.1_86,0.12233506
QMOQ01000078.1_1,0.12428615
JACQPJ010000058.1_9,0.15353858
NZ_JADWYU010000082.1_18,0.12788251
JADIMU010000016.1_92,0.1911035
JACQWU010000267.1_4,0.13590376
JAHJDO010000002.1_1,0.10968878
DCUM01000249.1_7,0.19893625
PAQS01000016.1_20,0.2528909
JAAYEQ010000055.1_3,0.109883584
JAFCFP010000006.1_10,0.1361778
VBAP01000062.1_7,0.10488479
VBAP01000054.1_7,0.121236786
CAIOLV010000100.1_1,0.12805894
DMSQ01000079.1_16,0.19274369
NZ_JABFHO010000001.1_450,0.17015597
JAFGEX010000008.1_2,0.107347056
JACPAV010000016.1_67,0.15429088
NZ_AFXQ01000001.1_132,0.13039663
NZ_JACJQY010000057.1_5,0.16170183
CAIQVJ010000048.1_121,0.1777417
NZ_FRCD01000018.1_106,0.10399453
QZKU01000027.1_8,0.13531043
DJVG01000034.1_62,0.13565731
NZ_UTHA01000227.1_376,0.12034825
AWOA01000088.1_9,0.11402092
JAFTKO010000032.1_108,0.13496241
CAIWTR010000303.1_14,0.18589878
NZ_BNCD01000014.1_146,0.12568285
JACCLG010000012.1_36,0.13745618
JAFAZD010000229.1_18,0.14332072
JAGOBX010000124.1_5,0.13620815
JAFCFP010000076.1_1,0.14391515
JAFMIT010000025.1_2,0.35878843
NZ_JACJQY010000003.1_140,0.11249914
NZ_NCSM01000020.1_14,0.17866597
SHYX01000040.1_22,0.15799382
JACIXG010000020.1_33,0.12293345
NZ_JADWYU010000169.1_1,0.13042386
JAFCDI010000015.1_6,0.11369344
JAGPNE010000007.1_16,0.12558946
OMZR01000003.1_37,0.11069499
NZ_PJIN01000005.1_108,0.1726221
PLPI01000059.1_11,0.11635349
NZ_QHKX01000003.1_466,0.11374496
JAFYIZ010000026.1_77,0.1203353
DRUY01000031.1_3,0.16928117
JACPHL010000297.1_1,0.14426409
SHMX01000001.1_170,0.14776233
DUMP01000058.1_27,0.11304327
NZ_AP018227.1_4021,0.11148572
JABMQX010000036.1_2,0.2206792
NZ_PQVH01000011.1_93,0.12632246
PAYP01000102.1_15,0.14313895
SHMX01000001.1_125,0.08987509
MWCD01000034.1_10,0.16723207
JACRLM010000075.1_17,0.1413842
NZ_JOOE01000003.1_825,0.13340043
DITF01000380.1_7,0.13732335
PAQS01000010.1_33,0.12141
MNUP01000112.1_17,0.13611045
PUNC01000207.1_3,0.12297797
SLDX01000116.1_17,0.11145143
NZ_FZMR01000019.1_150,0.094992235
NZ_CP007062.1_1029,0.13163209
SXND01000022.1_11,0.02304033
MWBZ01000098.1_3,0.21910048
NZ_FQTT01000011.1_131,0.24463193
NZ_CP021085.1_4,0.12764655
JAFGUZ010000032.1_8,0.16409369
METK01000018.1_4,0.13729852
PBWH01000007.1_113,0.11845438
PKTG01000025.1_59,0.08979423
JAAYRV010000221.1_2,0.19210006
JABWCQ010000010.1_94,0.11696335
JAGCPB010000112.1_2,0.11930994
DCAZ01000097.1_14,0.043073487
PWOA01000021.1_21,0.1989486
DF820455.1_555,0.120595776
SHYX01000042.1_19,0.17269857
NZ_CP015423.1_3692,0.12909535
JAFUHT010000077.1_93,0.110649206
CAIVDM010000016.1_6,0.14922845
DCUM01000176.1_6,0.13002932
SBFR01000248.1_9,0.08831819
JAADFP010000087.1_7,0.11816661
SBFR01000041.1_3,0.11224829
JACCUF010000472.1_16,0.12640741
PBWH01000020.1_121,0.11909886
WBXH01000004.1_35,0.13529177
CAIVGN010000017.1_62,0.1360669
JAAYCF010000199.1_18,0.11417707
LMZT01000126.1_12,0.11424122
NZ_KB908319.1_58,0.12815805
ONGA01000001.1_98,0.14221735
JAHIKO010000059.1_4,0.15154502
NZ_BDAU01000019.1_125,0.11996019
DITF01000154.1_3,0.061999988
NZ_FKIP01000024.1_4,0.103049874
JAFUHT010000030.1_74,0.13710837
NZ_AP018227.1_4520,0.10860865
MWBZ01000105.1_6,0.109557524
PAZD01000048.1_4,0.11307709
CAIVDM010000208.1_2,0.14127485
NZ_FRCD01000003.1_51,0.12642922
WRMI01000035.1_14,0.09027894
JACRDZ010000142.1_2,0.08596943
NZ_LBMK01000002.1_1107,0.13767022
NVVD01000042.1_5,0.14082678
PDQT01000038.1_7,0.14383473
PLDF01000424.1_10,0.14739291
JAAYVF010000006.1_63,0.18835078
NZ_VFPQ01000001.1_2536,0.13752589
JABMRT010000006.1_23,0.13037884
JAHJDJ010000283.1_3,0.14886437
PLDF01000106.1_6,0.13824837
DSNQ01000007.1_47,0.13074496
NZ_JADWYU010000247.1_36,0.14428176
NZ_JABASS010000001.1_124,0.13510811
JADJOY010000001.1_117,0.12633446
JABWCD010000020.1_94,0.17195947
QHUM01000040.1_1,0.17369369
DDGC01000003.1_10,0.12231864
JACQPJ010000054.1_1,0.115486145
CAIVGN010000020.1_28,0.112369396
JAFYIM010000230.1_3,0.11169636
JAAYZI010000300.1_2,0.10689598
MHDQ01000120.1_7,0.13573247
CAIVGN010000186.1_14,0.115999125
DSWB01000004.1_9,0.13373448
JABIXH010000125.1_25,0.14597438
NZ_JAFVMG010000010.1_63,0.10757621
JADQBH010000119.1_16,0.11842904
JABDHD010000140.1_7,0.12063868
JAAZOE010000155.1_3,0.13703083
CAIVDM010000199.1_2,0.1330367
JADHUQ010000060.1_4,0.093671516
NZ_AWNK01000006.1_279,0.14151919
JABWCQ010000003.1_106,0.16561571
NYYY01000057.1_21,0.15919109
RFFQ01000013.1_5,0.07630533
JAFGTC010000042.1_2,0.14716586
LIUI01000102.1_18,0.17330216
SLGR01000024.1_3,0.17646427
JAFGTC010000311.1_33,0.11264698
JAHIPN010000424.1_3,0.106451474
NZ_FKIP01000418.1_7,0.13500468
JAGOBX010000072.1_1,0.12520765
SHMX01000001.1_19,0.13901125
VMTI01000254.1_4,0.1685401
PUNJ01000193.1_2,0.17544135
NZ_LT985323.1_1137,0.15234123
JACPTH010000193.1_2,0.106336236
SFEJ01000016.1_23,0.104750834
NZ_AP018227.1_3711,0.18201885
DRUE01000406.1_10,0.15443046
LJUD01000181.1_8,0.0851117
NVVD01000003.1_32,0.17482218
JACIXS010000356.1_20,0.12339308
NZ_CP016279.1_9218,0.17101198
WVXK01000099.1_16,0.15160774
NZ_JAGI01000002.1_3277,0.03367995
OMZR01000119.1_6,0.14195962
MVCR01000031.1_11,0.09040283
DMSQ01000050.1_17,0.113300405
JACOUC010000037.1_12,0.12118697
MGFH01000213.1_18,0.12006004
JAHJDR010000256.1_4,0.15335882
NZ_LR216287.1_1252,0.13021162
NBMB01000085.1_2,0.17202713
JAFGUZ010000073.1_5,0.12878333
MWCZ01000366.1_2,0.1353741
NZ_FKIP01000031.1_10,0.15163279
JWIH01000021.1_168,0.16641477
NZ_FQTT01000001.1_509,0.110851586
SHYX01000007.1_62,0.08292904
JAFGTL010000611.1_5,0.09684281
WOZJ01000050.1_36,0.14971194
NZ_LMGK01000006.1_77,0.17336105
NZ_SJCO01000010.1_58,0.11705454
JACIXR010000015.1_16,0.18282822
JADBKU010000023.1_231,0.0399876
JAFGEV010000061.1_4,0.10299386
JAFKJK010000010.1_5,0.12221277
DSSU01000154.1_10,0.12363052
OMZR01000026.1_8,0.18796828
CAIVGN010000167.1_13,0.12599036
MGRR01000006.1_4,0.15081054
MWCZ01000077.1_9,0.16867268
PAYP01000059.1_18,0.13384861
SYBY01000340.1_3,0.0882197
CAJUHL010000001.1_60,0.074359596
QCFI01000053.1_1,0.10898031
NZ_LBMK01000002.1_112,0.17706132
NZ_BNCD01000001.1_509,0.10857519
NZUQ01000013.1_49,0.09608283
NBMB01000028.1_54,0.08472736
CAJQMW010000406.1_1,0.14973974
JAGOUY010000012.1_48,0.115527645
DSUT01000113.1_9,0.09225843
NVVD01000001.1_356,0.1285942
WRMI01000005.1_16,0.20495482
JAFGEX010000226.1_3,0.16811499
DNCN01000197.1_3,0.053612888
SFNH01000073.1_11,0.18132108
MFPR01000041.1_96,0.09236604
JACPTH010000465.1_1,0.13131323
