genome_accession,protein_id,category,emb_row,role,is_positive,phylum,length_aa,pfam_family,distance,pvalue,novelty,baseline_distance
GB_GCA_013151235.1,JAADIO010000038.1_15,dark_negative,18734,query,False,CG2-30-53-67,191,,0.015344260032053626,0.6088674569687228,0.3911325430312772,0.015344260032053626
RS_GCF_900079095.1,NZ_FKIP01000288.1_6,dark_negative,25252,query,False,Tectomicrobia,93,,0.015344569313552747,0.6088674569687228,0.3911325430312772,0.015344569313552747
GB_GCA_013138765.1,WTCB01000081.1_11,dark_negative,29414,query,False,EX4484-52,259,,0.015344467872218947,0.6088674569687228,0.3911325430312772,0.015344467872218947
GB_GCA_016278715.1,JADQBH010000120.1_28,dark_negative,27906,query,False,Bacteroidota,41,,0.015344203343892037,0.6088674569687228,0.3911325430312772,0.015344203343892037
GB_GCA_018812345.1,JAHJDR010000108.1_5,dark_negative,15911,query,False,UBA10199,412,,0.015340283972467627,0.6091018685955395,0.3908981314044605,0.015340283972467627
GB_GCA_001797335.1,MGPE01000006.1_95,dark_negative,33249,query,False,Bdellovibrionota_E,149,,0.015340031746037175,0.6091018685955395,0.3908981314044605,0.015340031746037175
RS_GCF_000469585.1,NZ_AWNK01000005.1_297,dark_negative,23037,query,False,Chrysiogenota,163,,0.015341152690528714,0.6091018685955395,0.3908981314044605,0.015341152690528714
GB_GCA_011371545.1,DTLL01000058.1_3,dark_negative,14443,query,False,UBP14,481,,0.015341737909258435,0.6091018685955395,0.3908981314044605,0.015341737909258435
GB_GCA_016180645.1,JACPAV010000005.1_6,dark_negative,5255,query,False,JACPQY01,259,,0.015340960803130077,0.6091018685955395,0.3908981314044605,0.015340960803130077
RS_GCF_001612615.1,NZ_BDAU01000011.1_145,dark_negative,15287,query,False,Actinobacteriota,342,,0.015339605439581638,0.6091688433460585,0.3908311566539415,0.015339605439581638
GB_GCA_016744975.1,JADGDI010000060.1_12,dark_negative,33010,query,False,Proteobacteria,175,,0.015338878419312562,0.6092358180965776,0.39076418190342244,0.015338878419312562
GB_GCA_007132505.1,SLOM01000262.1_11,dark_negative,9704,query,False,Sumerlaeota,381,,0.015338084807053055,0.6092693054718371,0.3907306945281629,0.015338084807053055
GB_GCA_014584345.1,JACTNB010000036.1_36,dark_negative,8114,query,False,Planctomycetota,245,,0.01533653095308427,0.6093362802223562,0.3906637197776438,0.01533653095308427
GB_GCA_015709695.1,CP054183.1_1692,dark_negative,23989,query,False,Proteobacteria,197,,0.015337225613016425,0.6093362802223562,0.3906637197776438,0.015337225613016425
GB_GCA_002387725.1,DGKK01000048.1_3,positive,108,query,True,Nitrospirota_A,321,,0.015336428542614966,0.6093362802223562,0.3906637197776438,0.015336428542614966
GB_GCA_002482685.1,DLGL01000031.1_5,dark_negative,14704,query,False,Bdellovibrionota,205,,0.015337372009372708,0.6093362802223562,0.3906637197776438,0.015337372009372708
GB_GCA_002428445.1,DIWJ01000003.1_7,dark_negative,21204,query,False,Desulfobacterota,97,,0.015337595969628049,0.6093362802223562,0.3906637197776438,0.015337595969628049
GB_GCA_016284485.1,JAEEOX010000187.1_3,dark_negative,23286,query,False,Firmicutes_A,189,,0.01533625546333619,0.6093697675976157,0.39063023240238426,0.01533625546333619
GB_GCA_002314945.1,DCHV01000045.1_6,dark_negative,6200,query,False,Bacteroidota,178,,0.015335277919454372,0.6094032549728752,0.3905967450271248,0.015335277919454372
GB_GCA_001778355.1,MFGS01000003.1_17,dark_negative,10659,query,False,Firestonebacteria,261,,0.015334238005070878,0.6094702297233943,0.39052977027660574,0.015334238005070878
RS_GCF_003444775.1,NZ_CP021081.1_2253,dark_negative,33552,query,False,Deinococcota,178,,0.015334152276001434,0.6094702297233943,0.39052977027660574,0.015334152276001434
GB_GCA_011364105.1,DTCJ01000076.1_12,positive,1719,query,True,Calescibacterota,233,,0.015332768772790394,0.6096376665996919,0.3903623334003081,0.015332768772790394
GB_GCA_016235255.1,JACRLM010000085.1_40,dark_negative,13946,query,False,Nitrospinota,280,,0.015332409604401987,0.6096376665996919,0.3903623334003081,0.015332409604401987
GB_GCA_009692585.1,SHYX01000008.1_4,dark_negative,9586,query,False,Myxococcota_A,335,,0.015332023572857678,0.6096711539749514,0.3903288460250486,0.015332023572857678
GB_GCA_014360585.1,JACIXG010000037.1_4,dark_negative,16549,query,False,Actinobacteriota,358,,0.01533185641878021,0.6096711539749514,0.3903288460250486,0.01533185641878021
GB_GCA_016235255.1,JACRLM010000087.1_60,dark_negative,31912,query,False,Nitrospinota,142,,0.015331286034210167,0.609704641350211,0.39029535864978904,0.015331286034210167
GB_GCA_903875225.1,CAIQVJ010000095.1_24,dark_negative,10009,query,False,Myxococcota_A,563,,0.015331105377875787,0.609704641350211,0.39029535864978904,0.015331105377875787
RS_GCF_006716785.1,NZ_VFPQ01000001.1_1306,positive,3837,query,True,Actinobacteriota,241,,0.015330705049454108,0.609704641350211,0.39029535864978904,0.015330705049454108
GB_GCA_016840385.1,JAEOSL010000041.1_9,dark_negative,19941,query,False,Asgardarchaeota,104,,0.01533140147526697,0.609704641350211,0.39029535864978904,0.01533140147526697
GB_GCA_002402105.1,NVVD01000002.1_2,dark_negative,31202,query,False,UBP17,425,,0.015329131158425779,0.6097381287254705,0.3902618712745295,0.015329131158425779
GB_GCA_018969115.1,JAGWYZ010000015.1_10,dark_negative,11351,query,False,Chloroflexota,74,,0.015328829274075884,0.6097381287254705,0.3902618712745295,0.015328829274075884
GB_GCA_016934125.1,JAFGTL010000519.1_1,dark_negative,8219,query,False,Hydrogenedentota,23,,0.015328177540464383,0.60977161610073,0.39022838389926995,0.015328177540464383
GB_GCA_903875225.1,CAIQVJ010000048.1_3,positive,368,query,True,Myxococcota_A,514,,0.015328159408448894,0.60977161610073,0.39022838389926995,0.015328159408448894
GB_GCA_004376575.1,SOJN01000009.1_4,dark_negative,20044,query,False,TA06,262,,0.015328067703142767,0.60977161610073,0.39022838389926995,0.015328067703142767
GB_GCA_903915615.1,CAIWTR010000269.1_2,dark_negative,10268,query,False,Armatimonadota,130,,0.015328004332118072,0.6098051034759895,0.3901948965240105,0.015328004332118072
GB_GCA_009773495.1,WSXW01000061.1_6,dark_negative,26109,query,False,Firmicutes_H,388,,0.015328015748458167,0.6098051034759895,0.3901948965240105,0.015328015748458167
GB_GCA_003599815.1,QZJZ01000010.1_71,positive,1280,query,True,Aureabacteria,374,,0.015326832833397263,0.6099725403522872,0.3900274596477128,0.015326832833397263
GB_GCA_910587075.1,CAJUKE010000013.1_21,dark_negative,32479,query,False,Bacteroidota,238,,0.01532668304685767,0.6099725403522872,0.3900274596477128,0.01532668304685767
GB_GCA_011364105.1,DTCJ01000050.1_1,dark_negative,17576,query,False,Calescibacterota,58,,0.01532647979132402,0.6099725403522872,0.3900274596477128,0.01532647979132402
GB_GCA_013359335.1,JABWBZ010000316.1_3,dark_negative,32943,query,False,CLD3,452,,0.01532584416044409,0.6100060277275468,0.38999397227245325,0.01532584416044409
GB_GCA_011331325.1,DSSB01000134.1_4,dark_negative,26142,query,False,UBA10199,96,,0.015326304068941487,0.6100060277275468,0.38999397227245325,0.015326304068941487
GB_GCA_012728655.1,JAAYEQ010000048.1_73,dark_negative,5232,query,False,Firmicutes_B,155,,0.015325058106733814,0.6100395151028062,0.3899604848971938,0.015325058106733814
GB_GCA_016840385.1,JAEOSL010000012.1_11,dark_negative,18992,query,False,Asgardarchaeota,235,,0.015325461516592375,0.6100395151028062,0.3899604848971938,0.015325461516592375
GB_GCA_015520115.1,WAQS01000275.1_1,dark_negative,27299,query,False,Halobacteriota,103,,0.015324777555385128,0.6100395151028062,0.3899604848971938,0.015324777555385128
GB_GCA_015520145.1,WAQR01000231.1_5,dark_negative,7493,query,False,Hydrothermarchaeota,230,,0.01532533823975144,0.6100395151028062,0.3899604848971938,0.01532533823975144
GB_GCA_014728245.1,WJLY01000192.1_11,positive,2195,query,True,VGIX01,335,,0.015324464691380357,0.6100395151028062,0.3899604848971938,0.015324464691380357
GB_GCA_003222135.1,QHUM01000057.1_48,positive,1134,query,True,Gemmatimonadota,376,,0.015323518784445444,0.6100730024780658,0.38992699752193416,0.015323518784445444
GB_GCA_001871075.1,MNUP01000053.1_11,dark_negative,33723,query,False,Desantisbacteria,243,,0.015323649959864172,0.6100730024780658,0.38992699752193416,0.015323649959864172
GB_GCA_016931515.1,JAFGEQ010000012.1_196,dark_negative,20277,query,False,CSSED10-310,382,,0.015322985065438343,0.6101064898533253,0.3898935101466747,0.015322985065438343
GB_GCA_009692585.1,SHYX01000039.1_2,dark_negative,15615,query,False,Myxococcota_A,344,,0.015321918443524974,0.6102069519791038,0.3897930480208962,0.015321918443524974
GB_GCA_016235255.1,JACRLM010000032.1_6,dark_negative,17876,query,False,Nitrospinota,193,,0.015322047282018757,0.6102069519791038,0.3897930480208962,0.015322047282018757
GB_GCA_014728785.1,WJKZ01000190.1_7,dark_negative,26711,query,False,Omnitrophota,67,,0.01532167352988556,0.6102069519791038,0.3897930480208962,0.01532167352988556
GB_GCA_002422125.1,DITF01000048.1_19,dark_negative,7546,query,False,UBP17,154,,0.01532130918305059,0.6102069519791038,0.3897930480208962,0.01532130918305059
GB_GCA_003554345.1,PWGE01000404.1_2,dark_negative,14369,query,False,T1SED10-198M,78,,0.015321941991824638,0.6102069519791038,0.3897930480208962,0.015321941991824638
GB_GCA_004558035.1,SFEJ01000022.1_14,dark_negative,29180,query,False,Verrucomicrobiota,265,,0.01532049389503436,0.6102404393543635,0.38975956064563655,0.01532049389503436
GB_GCA_012520995.1,JAAYNI010000080.1_31,dark_negative,26297,query,False,Riflebacteria,307,,0.015321120832032275,0.6102404393543635,0.38975956064563655,0.015321120832032275
GB_GCA_016932385.1,JAFGCY010000039.1_26,dark_negative,34058,query,False,4484-113,180,,0.015319371701266205,0.6103074141048825,0.38969258589511746,0.015319371701266205
GB_GCA_003170555.1,PMZC01000375.1_4,dark_negative,33875,query,False,FEN-1099,191,,0.015318357310772069,0.6103743888554015,0.3896256111445985,0.015318357310772069
GB_GCA_014728185.1,WJMB01000171.1_5,dark_negative,18076,query,False,RBG-13-66-14,691,,0.015316913526851272,0.6104078762306611,0.38959212376933894,0.015316913526851272
GB_GCA_002709385.1,PAQS01000005.1_68,dark_negative,25711,query,False,Chlamydiota,29,,0.015316890257662186,0.6104078762306611,0.38959212376933894,0.015316890257662186
RS_GCF_001545115.1,NZ_FCNU01000011.1_85,dark_negative,29518,query,False,Chlamydiota,69,,0.015317880248567839,0.6104078762306611,0.38959212376933894,0.015317880248567839
GB_GCA_001797335.1,MGPE01000006.1_126,dark_negative,17873,query,False,Bdellovibrionota_E,283,,0.01531651376286296,0.6104078762306611,0.38959212376933894,0.01531651376286296
GB_GCA_018062625.1,JAGORV010000025.1_7,dark_negative,30047,query,False,Patescibacteria,67,,0.015317150527919331,0.6104078762306611,0.38959212376933894,0.015317150527919331
GB_GCA_018435605.1,JAHDNF010000004.1_112,dark_negative,26748,query,False,Aureabacteria,311,,0.015317291308105352,0.6104078762306611,0.38959212376933894,0.015317291308105352
GB_GCA_013359265.1,JABWCD010000013.1_19,dark_negative,33459,query,False,Hydrogenedentota,49,,0.015317812764947569,0.6104078762306611,0.38959212376933894,0.015317812764947569
GB_GCA_016209155.1,JACQWU010000112.1_7,dark_negative,15029,query,False,JACRDZ01,347,,0.015315163495816474,0.6105083383564396,0.3894916616435604,0.015315163495816474
GB_GCA_003222135.1,QHUM01000071.1_5,positive,1136,query,True,Gemmatimonadota,229,,0.01531473172542217,0.6105418257316991,0.38945817426830087,0.01531473172542217
GB_GCA_013138765.1,WTCB01000120.1_5,dark_negative,23683,query,False,EX4484-52,60,,0.015314307254726312,0.6105753131069587,0.3894246868930413,0.015314307254726312
RS_GCF_016786325.1,NZ_JADWYU010000046.1_3,dark_negative,19553,query,False,Actinobacteriota,373,,0.01531358574278674,0.6107092626079969,0.38929073739200315,0.01531358574278674
GB_GCA_017608575.1,JAFCFP010000054.1_3,dark_negative,23364,query,False,Iainarchaeota,227,,0.015313639240573917,0.6107092626079969,0.38929073739200315,0.015313639240573917
GB_GCA_002069765.1,MWBZ01000002.1_76,dark_negative,29327,query,False,Wallbacteria,320,,0.015312525852605896,0.6107427499832563,0.3892572500167437,0.015312525852605896
GB_GCA_018812585.1,JAHJDJ010000015.1_18,dark_negative,29874,query,False,AABM5-125-24,40,,0.015311762240792249,0.6107427499832563,0.3892572500167437,0.015311762240792249
GB_GCA_003136635.1,PLFD01000043.1_37,dark_negative,25102,query,False,FCPU426,368,,0.015311204804508139,0.6107762373585158,0.38922376264148417,0.015311204804508139
GB_GCA_002084765.1,NBMB01000029.1_68,dark_negative,5744,query,False,4572-55,236,,0.01531108046066514,0.6107762373585158,0.38922376264148417,0.01531108046066514
GB_GCA_011773515.1,WVXK01000007.1_50,dark_negative,31611,query,False,Desulfobacterota_E,146,,0.015310303029823858,0.6109101868595539,0.3890898131404461,0.015310303029823858
GB_GCA_903837445.1,CAILUR010000240.1_2,dark_negative,29932,query,False,Goldbacteria,97,,0.015309959731461343,0.6109101868595539,0.3890898131404461,0.015309959731461343
GB_GCA_013791675.1,VMTI01000290.1_1,dark_negative,23328,query,False,CG03,78,,0.015310384714862967,0.6109101868595539,0.3890898131404461,0.015310384714862967
GB_GCA_903905455.1,CAIVGN010000045.1_4,dark_negative,6917,query,False,Myxococcota,303,,0.015309232166159602,0.6109436742348135,0.38905632576518645,0.015309232166159602
GB_GCA_016192885.1,JACPTH010000100.1_3,dark_negative,33683,query,False,Riflebacteria,314,,0.015308523393729212,0.6110106489853325,0.3889893510146675,0.015308523393729212
GB_GCA_903875225.1,CAIQVJ010000131.1_19,dark_negative,11754,query,False,Myxococcota_A,468,,0.015308927937083517,0.6110106489853325,0.3889893510146675,0.015308927937083517
GB_GCA_016213555.1,JACRAC010000057.1_11,dark_negative,28129,query,False,Aenigmatarchaeota,79,,0.015306969590106845,0.6111445984863706,0.3888554015136294,0.015306969590106845
RS_GCF_016786325.1,NZ_JADWYU010000151.1_13,dark_negative,4813,query,False,Actinobacteriota,111,,0.015306322696409014,0.6111445984863706,0.3888554015136294,0.015306322696409014
GB_GCA_017694495.1,JADIMU010000009.1_47,dark_negative,13028,query,False,Spirochaetota,338,,0.015306289295439913,0.6111445984863706,0.3888554015136294,0.015306289295439913
GB_GCA_018061025.1,JAGOUY010000012.1_67,dark_negative,19897,query,False,Patescibacteria,496,,0.01530590519214956,0.6111780858616301,0.38882191413836986,0.01530590519214956
GB_GCA_011362355.1,DSUT01000194.1_5,dark_negative,18845,query,False,WOR-3,286,,0.015305937115261315,0.6111780858616301,0.38882191413836986,0.015305937115261315
GB_GCA_016867725.1,VGIX01000089.1_2,dark_negative,5982,query,False,VGIX01,57,,0.015305030473087377,0.6112450606121492,0.3887549393878508,0.015305030473087377
GB_GCA_002428445.1,DIWJ01000012.1_113,dark_negative,17033,query,False,Desulfobacterota,53,,0.015305237191856813,0.6112450606121492,0.3887549393878508,0.015305237191856813
GB_GCA_009787645.1,WQSZ01000129.1_7,dark_negative,18178,query,False,Fibrobacterota,176,,0.015304243844475596,0.6112785479874088,0.38872145201259123,0.015304243844475596
GB_GCA_016178055.1,JACOUC010000061.1_24,dark_negative,5472,query,False,JACPWU01,1605,,0.015304144377467655,0.6112785479874088,0.38872145201259123,0.015304144377467655
GB_GCA_902806325.1,CADCWE010000270.1_2,dark_negative,6646,query,False,Chloroflexota,87,,0.01530362755061987,0.6113120353626682,0.3886879646373318,0.01530362755061987
GB_GCA_016867725.1,VGIX01000006.1_61,dark_negative,6135,query,False,VGIX01,212,,0.01530168867636723,0.6114459848637064,0.3885540151362936,0.01530168867636723
GB_GCA_003598055.1,QZKI01000058.1_7,dark_negative,15914,query,False,Abyssubacteria,853,,0.015301685254070474,0.6114794722389659,0.3885205277610341,0.015301685254070474
GB_GCA_014360495.1,JACIXR010000001.1_43,dark_negative,31304,query,False,JACIXR01,179,,0.015301681000268208,0.6114794722389659,0.3885205277610341,0.015301681000268208
RS_GCF_016786325.1,NZ_JADWYU010000142.1_10,dark_negative,9794,query,False,Actinobacteriota,83,,0.01530068426656499,0.6115129596142255,0.38848704038577453,0.01530068426656499
GB_GCA_002070295.1,MWCZ01000449.1_2,dark_negative,7831,query,False,Latescibacterota,548,,0.015301390686299854,0.6115129596142255,0.38848704038577453,0.015301390686299854
GB_GCA_903905455.1,CAIVGN010000067.1_45,dark_negative,20558,query,False,Myxococcota,83,,0.015301311431198394,0.6115129596142255,0.38848704038577453,0.015301311431198394
GB_GCA_018221025.1,JAAOXX010000063.1_3,dark_negative,28603,query,False,SpSt-1190,167,,0.015300747407501248,0.6115129596142255,0.38848704038577453,0.015300747407501248
RS_GCF_900198405.1,NZ_FZMR01000002.1_42,dark_negative,19861,query,False,Campylobacterota,30,,0.015300203889221486,0.6115464469894849,0.3884535530105151,0.015300203889221486
GB_GCA_017613855.1,JAGACY010000460.1_8,dark_negative,7122,query,False,Myxococcota,227,,0.015298505707857513,0.611613421740004,0.388386578259996,0.015298505707857513
GB_GCA_011388315.1,DRYD01000228.1_23,dark_negative,21905,query,False,DRYD01,232,,0.015298782362084396,0.611613421740004,0.388386578259996,0.015298782362084396
GB_GCA_011049955.1,DRGV01000088.1_3,dark_negative,23706,query,False,UBP18,110,,0.015298252530145495,0.6116803964905231,0.3883196035094769,0.015298252530145495
RS_GCF_900290275.1,NZ_LT985324.1_245,dark_negative,10952,query,False,Bacteroidota,632,,0.015298075959364766,0.6116803964905231,0.3883196035094769,0.015298075959364766
GB_GCA_002714785.1,PAYP01000104.1_2,dark_negative,29839,query,False,Poribacteria,240,,0.015297265029090812,0.6117138838657826,0.3882861161342174,0.015297265029090812
GB_GCA_012728655.1,JAAYEQ010000055.1_4,dark_negative,9830,query,False,Firmicutes_B,281,,0.015296986980751858,0.6117138838657826,0.3882861161342174,0.015296986980751858
RS_GCF_900290275.1,NZ_LT985326.1_227,dark_negative,5303,query,False,Bacteroidota,101,,0.015295420367036882,0.6117808586163016,0.3882191413836984,0.015295420367036882
GB_GCA_003551625.1,PUNC01000008.1_14,dark_negative,29187,query,False,PUNC01,336,,0.015294778030608969,0.6117808586163016,0.3882191413836984,0.015294778030608969
GB_GCA_001304035.1,LJUD01000020.1_15,dark_negative,10753,query,False,SM23-31,78,,0.015296024032526435,0.6117808586163016,0.3882191413836984,0.015296024032526435
RS_GCF_002929705.1,NZ_PJIN01000002.1_409,dark_negative,23569,query,False,Actinobacteriota,90,,0.015296294136777844,0.6117808586163016,0.3882191413836984,0.015296294136777844
GB_GCA_002422125.1,DITF01000279.1_5,dark_negative,16842,query,False,UBP17,171,,0.015294966488132666,0.6117808586163016,0.3882191413836984,0.015294966488132666
GB_GCA_011040895.1,DREG01000120.1_5,dark_negative,13377,query,False,JdFR-76,23,,0.01529433281949164,0.6118143459915613,0.38818565400843874,0.01529433281949164
GB_GCA_019239955.1,JAFAZD010000099.1_6,dark_negative,12082,query,False,Armatimonadota,350,,0.015294196527596093,0.6118143459915613,0.38818565400843874,0.015294196527596093
GB_GCA_012514925.1,JAAYZI010000123.1_3,dark_negative,15073,query,False,Bdellovibrionota_C,719,,0.015293720495945818,0.6118478333668207,0.3881521666331793,0.015293720495945818
GB_GCA_000402295.1,AQRW01000168.1_1,dark_negative,29475,query,False,Aerophobota,74,,0.015291846813680144,0.6119148081173398,0.3880851918826602,0.015291846813680144
GB_GCA_016190245.1,JACPQY010000064.1_11,dark_negative,7182,query,False,JACPQY01,192,,0.015291370619971522,0.6119482954925992,0.3880517045074008,0.015291370619971522
GB_GCA_003558985.1,PWNJ01000145.1_5,dark_negative,19815,query,False,CSSED10-310,49,,0.015291534105779946,0.6119482954925992,0.3880517045074008,0.015291534105779946
GB_GCA_002482685.1,DLGL01000078.1_60,dark_negative,32246,query,False,Bdellovibrionota,174,,0.015291631579371611,0.6119482954925992,0.3880517045074008,0.015291631579371611
GB_GCA_000814665.1,JWIH01000025.1_418,positive,33,query,True,Proteobacteria,163,,0.01529168744615581,0.6119482954925992,0.3880517045074008,0.01529168744615581
GB_GCA_013151535.1,JAADIC010000065.1_9,positive,1949,query,True,Proteobacteria,126,,0.015291575813681435,0.6119482954925992,0.3880517045074008,0.015291575813681435
GB_GCA_013139905.1,WSZW01000179.1_12,dark_negative,33240,query,False,EX4484-52,27,,0.015291499365636719,0.6119482954925992,0.3880517045074008,0.015291499365636719
RS_GCF_003958645.1,NZ_RXLO01000001.1_546,dark_negative,6110,query,False,Bacteroidota,296,,0.015291195675140368,0.6119482954925992,0.3880517045074008,0.015291195675140368
GB_GCA_016934125.1,JAFGTL010000292.1_7,dark_negative,4224,query,False,Hydrogenedentota,193,,0.01528994855046415,0.6119817828678589,0.38801821713214113,0.01528994855046415
RS_GCF_006538365.1,NZ_BJKN01000004.1_36,dark_negative,16857,query,False,Firmicutes_B,79,,0.015289764999633238,0.6119817828678589,0.38801821713214113,0.015289764999633238
GB_GCA_903905455.1,CAIVGN010000029.1_19,dark_negative,30930,query,False,Myxococcota,284,,0.015288522431040263,0.6120152702431183,0.3879847297568817,0.015288522431040263
GB_GCA_900315575.1,OMZR01000003.1_43,dark_negative,26679,query,False,Firmicutes_C,484,,0.015288319300067887,0.6120152702431183,0.3879847297568817,0.015288319300067887
GB_GCA_013373375.1,JABXHY010000009.1_42,dark_negative,14447,query,False,Proteobacteria,146,,0.01528805778216329,0.6120152702431183,0.3879847297568817,0.01528805778216329
GB_GCA_017538365.1,JAFYIZ010000034.1_15,positive,2775,query,True,UBP6,88,,0.015287587684869642,0.6120487576183778,0.38795124238162215,0.015287587684869642
GB_GCA_015485525.1,WFTM01000247.1_2,dark_negative,31765,query,False,KSB1,369,,0.015286131268665492,0.6121157323688969,0.38788426763110306,0.015286131268665492
RS_GCF_003258705.1,NZ_CP029480.1_881,positive,3702,query,True,Bacteroidota,207,,0.015284267844649113,0.6122161944946756,0.38778380550532443,0.015284267844649113
GB_GCA_002347965.1,DDYN01000019.1_11,dark_negative,6781,query,False,UBA2233,289,,0.015283870241529884,0.612249681869935,0.387750318130065,0.015283870241529884
GB_GCA_000739515.1,DF820458.1_39,dark_negative,33388,query,False,Moduliflexota,377,,0.015282145279881653,0.6123501439957136,0.38764985600428636,0.015282145279881653
GB_GCA_018304445.1,JAGVWD010000024.1_8,dark_negative,13111,query,False,Iainarchaeota,344,,0.015282257908433183,0.6123501439957136,0.38764985600428636,0.015282257908433183
GB_GCA_014649295.1,BMST01000001.1_129,dark_negative,24847,query,False,Actinobacteriota,59,,0.015280667072659982,0.6123836313709732,0.3876163686290268,0.015280667072659982
GB_GCA_009692585.1,SHYX01000004.1_114,dark_negative,6901,query,False,Myxococcota_A,355,,0.015281081470877523,0.6123836313709732,0.3876163686290268,0.015281081470877523
GB_GCA_003159495.1,PLPI01000002.1_12,dark_negative,27856,query,False,Goldbacteria,39,,0.015282054303874703,0.6123836313709732,0.3876163686290268,0.015282054303874703
GB_GCA_003644825.1,QNDJ01000253.1_1,dark_negative,21157,query,False,SM23-31,40,,0.015281492856703105,0.6123836313709732,0.3876163686290268,0.015281492856703105
GB_GCA_002482685.1,DLGL01000094.1_11,dark_negative,10468,query,False,Bdellovibrionota,953,,0.015280406217475128,0.6124171187462326,0.3875828812537674,0.015280406217475128
RS_GCF_003444775.1,NZ_CP021081.1_2545,dark_negative,15916,query,False,Deinococcota,229,,0.015279632439447322,0.6124506061214923,0.38754939387850773,0.015279632439447322
GB_GCA_002069885.1,MWCD01000044.1_16,dark_negative,24627,query,False,UBP15,155,,0.015279438545686719,0.6124506061214923,0.38754939387850773,0.015279438545686719
GB_GCA_903905455.1,CAIVGN010000142.1_35,dark_negative,7995,query,False,Myxococcota,373,,0.015280112712940719,0.6124506061214923,0.38754939387850773,0.015280112712940719
GB_GCA_019239955.1,JAFAZD010000010.1_24,dark_negative,14578,query,False,Armatimonadota,369,,0.015279679442552707,0.6124506061214923,0.38754939387850773,0.015279679442552707
GB_GCA_007132505.1,SLOM01000289.1_1,dark_negative,32660,query,False,Sumerlaeota,38,,0.015279206957984437,0.6124506061214923,0.38754939387850773,0.015279206957984437
RS_GCF_000523515.1,NZ_AWRU01000034.1_60,dark_negative,32617,query,False,Bacteroidota,382,,0.015280327132417138,0.6124506061214923,0.38754939387850773,0.015280327132417138
GB_GCA_016783505.1,JADHWK010000019.1_29,dark_negative,28194,query,False,BS750m-G25,131,,0.01527873472897725,0.6125175808720112,0.38748241912798875,0.01527873472897725
GB_GCA_013360215.1,JABWCP010000001.1_69,dark_negative,22790,query,False,CLD3,375,,0.015278060460510723,0.6125510682472708,0.3874489317527292,0.015278060460510723
RS_GCF_000523515.1,NZ_AWRU01000014.1_11,dark_negative,26322,query,False,Bacteroidota,321,,0.015278537269142767,0.6125510682472708,0.3874489317527292,0.015278537269142767
GB_GCA_016840385.1,JAEOSL010000054.1_2,dark_negative,4448,query,False,Asgardarchaeota,208,,0.015277817004298732,0.6125845556225302,0.3874154443774698,0.015277817004298732
GB_GCA_017999075.1,JAGOBX010000230.1_1,dark_negative,29859,query,False,JAGOBX01,57,,0.015277622183040096,0.6126180429977899,0.3873819570022101,0.015277622183040096
GB_GCA_013359265.1,JABWCD010000004.1_41,dark_negative,16065,query,False,Hydrogenedentota,421,,0.01527611641332649,0.612685017748309,0.38731498225169103,0.01527611641332649
GB_GCA_019239955.1,JAFAZD010000292.1_11,dark_negative,30935,query,False,Armatimonadota,199,,0.015276158271412599,0.612685017748309,0.38731498225169103,0.015276158271412599
GB_GCA_012518595.1,JAAYRV010000181.1_7,dark_negative,13811,query,False,Firmicutes_G,200,,0.015274793742607696,0.6127185051235684,0.3872814948764316,0.015274793742607696
GB_GCA_016931415.1,JAFGEW010000016.1_76,dark_negative,30763,query,False,JABMQX01,238,,0.015274750759929989,0.6127185051235684,0.3872814948764316,0.015274750759929989
GB_GCA_001797815.1,MGQK01000041.1_9,dark_negative,20182,query,False,RBG-13-61-14,304,,0.015275084900497626,0.6127185051235684,0.3872814948764316,0.015275084900497626
GB_GCA_013151915.1,JAADHJ010000044.1_118,dark_negative,32520,query,False,BMS3Abin14,362,,0.015272982908230892,0.6128189672493469,0.3871810327506531,0.015272982908230892
GB_GCA_905200565.1,CAJKKX010000101.1_2,dark_negative,30508,query,False,Firmicutes_A,188,,0.015272827238968213,0.6128524546246066,0.3871475453753934,0.015272827238968213
GB_GCA_002305615.1,DBPU01000122.1_4,dark_negative,30662,query,False,Verrucomicrobiota,138,,0.015272576020627815,0.612885941999866,0.387114058000134,0.015272576020627815
GB_GCA_011773515.1,WVXK01000001.1_1,dark_negative,16694,query,False,Desulfobacterota_E,88,,0.015272050679377692,0.612885941999866,0.387114058000134,0.015272050679377692
RS_GCF_900696045.1,NZ_LR216287.1_2422,dark_negative,18319,query,False,Thermoproteota,76,,0.015271380585298222,0.612885941999866,0.387114058000134,0.015271380585298222
GB_GCA_012797915.1,JAAZOE010000528.1_3,dark_negative,12482,query,False,Zixibacteria,357,,0.015271149090309844,0.6129194293751256,0.38708057062487444,0.015271149090309844
GB_GCA_012522335.1,JAAYKP010000130.1_1,dark_negative,33037,query,False,Firmicutes_D,53,,0.015271140695033592,0.6129194293751256,0.38708057062487444,0.015271140695033592
GB_GCA_011388515.1,DRUE01000338.1_2,dark_negative,8182,query,False,RBG-13-61-14,162,,0.01526968133912041,0.6129529167503851,0.3870470832496149,0.01526968133912041
GB_GCA_003647755.1,QMNL01000177.1_5,dark_negative,16214,query,False,B130-G9,31,,0.015270464032656727,0.6129529167503851,0.3870470832496149,0.015270464032656727
GB_GCA_016713535.1,JADJOY010000020.1_54,dark_negative,31570,query,False,JADJOY01,913,,0.015268476757292749,0.6130868662514233,0.3869131337485767,0.015268476757292749
