protein_id,novelty,pvalue,distance,is_positive,phylum,length_aa
MOCK_021069,0.05567582969440716,0.9443241703055928,0.0,0,Pseudomonadota,886
MOCK_022930,0.05560374962771527,0.9443962503722847,0.2197635787115444,0,Actinomycetota,112
MOCK_020672,0.055601377361046006,0.944398622638954,0.0,1,Bacteroidota,865
MOCK_013326,0.05558846655665669,0.9444115334433433,0.15793735098021947,0,Actinomycetota,196
MOCK_022129,0.05558245238945932,0.9444175476105406,0.08188220105359746,0,Bacillota,930
MOCK_006455,0.055572266136396306,0.9444277338636037,0.0,0,Patescibacteria,543
MOCK_013320,0.05555817777290002,0.9444418222270999,0.0,0,Actinomycetota,153
MOCK_019173,0.05555232826877674,0.9444476717312232,0.0,0,Patescibacteria,415
MOCK_007707,0.055501593583381394,0.9444984064166186,0.1636021179723207,0,Pseudomonadota,753
MOCK_008201,0.05549806104380075,0.9445019389561993,0.0,0,Bacteroidota,880
MOCK_008467,0.055390414134698494,0.9446095858653015,0.0,0,Thermoproteota,371
MOCK_001127,0.05531806718013354,0.9446819328198665,0.06614312797130063,0,Pseudomonadota,169
MOCK_024264,0.055312230690400956,0.9446877693095991,0.22232579295677193,0,Patescibacteria,525
MOCK_024559,0.05531018432127988,0.9446898156787201,0.6682877876868019,0,Actinomycetota,837
MOCK_010876,0.0553099326692422,0.9446900673307578,0.0,0,Bacteroidota,437
MOCK_011832,0.05526415078607073,0.9447358492139293,0.0,0,Actinomycetota,380
MOCK_019966,0.05526224743694743,0.9447377525630526,0.13884722406975955,0,Thermoproteota,865
MOCK_012988,0.055241335679394196,0.9447586643206058,0.0,0,Bacillota,176
MOCK_018528,0.05522751011363225,0.9447724898863678,0.12655736585391358,0,Bacillota,371
MOCK_016009,0.055169151108202585,0.9448308488917974,0.0,0,Pseudomonadota,824
MOCK_002581,0.055158105976608404,0.9448418940233916,0.16503463228021306,1,Thermoproteota,501
MOCK_004327,0.05512649608716504,0.944873503912835,0.0,0,Bacteroidota,831
MOCK_005615,0.05506459143291119,0.9449354085670888,0.09053168968564212,0,Actinomycetota,400
MOCK_020618,0.055060735486974814,0.9449392645130252,0.5293733023337394,0,Bacteroidota,156
MOCK_007906,0.055060576676768995,0.944939423323231,0.4392490577790365,0,Bacteroidota,911
MOCK_012919,0.05503717340078038,0.9449628265992196,0.0,0,Thermoproteota,985
MOCK_017546,0.055024418459088786,0.9449755815409112,1.1178872488898501,0,Thermoproteota,603
MOCK_016846,0.05498475963017339,0.9450152403698266,0.6207794360272357,0,Patescibacteria,838
MOCK_006678,0.05498200280980957,0.9450179971901904,0.11574953071077332,0,Bacteroidota,282
MOCK_012201,0.05496283524035805,0.945037164759642,0.43671729735413817,0,Thermoproteota,418
MOCK_006147,0.0549622593671536,0.9450377406328464,0.0,0,Actinomycetota,961
MOCK_002474,0.054904733347797316,0.9450952666522027,0.0802374193902869,0,Bacillota,929
MOCK_002091,0.05490116359424012,0.9450988364057599,0.3001567527939231,0,Actinomycetota,774
MOCK_017680,0.05485858926229158,0.9451414107377084,0.3740372456694344,0,Actinomycetota,817
MOCK_018719,0.05479372129694808,0.945206278703052,0.17007274434270742,1,Thermoproteota,206
MOCK_021294,0.054788878458093,0.945211121541907,0.6191779369097877,0,Thermoproteota,896
MOCK_001838,0.054753720045586964,0.945246279954413,0.0,0,Thermoproteota,142
MOCK_013263,0.054752441557556084,0.9452475584424439,0.3455980906106352,0,Bacteroidota,763
MOCK_015699,0.054751542158781946,0.945248457841218,0.05364020578848069,0,Pseudomonadota,397
MOCK_008963,0.054715744807306343,0.9452842551926937,0.0,0,Thermoproteota,889
MOCK_001818,0.05470226062281575,0.9452977393771842,0.0,0,Bacillota,919
MOCK_015439,0.054699637492733155,0.9453003625072669,0.16594110254492334,0,Bacteroidota,457
MOCK_007344,0.05466805263034248,0.9453319473696575,0.2248619212312618,0,Bacteroidota,989
MOCK_017817,0.0546323459638641,0.9453676540361359,0.3684508821917569,0,Bacteroidota,821
MOCK_017066,0.054624879125913794,0.9453751208740862,0.1835922502244193,0,Actinomycetota,639
MOCK_023167,0.05453475345251577,0.9454652465474842,0.0,0,Pseudomonadota,722
MOCK_022934,0.05453102704349392,0.9454689729565061,0.23403978311299153,0,Thermoproteota,857
MOCK_018361,0.05452679420745531,0.9454732057925447,0.26635826176822336,0,Bacteroidota,416
MOCK_003245,0.05442540930124451,0.9455745906987555,0.0,0,Bacteroidota,723
MOCK_014814,0.05439608619946059,0.9456039138005394,0.3748196296657091,0,Patescibacteria,949
MOCK_006960,0.05437454070084618,0.9456254592991539,0.03652190397737057,0,Thermoproteota,545
MOCK_006688,0.05431964983899463,0.9456803501610054,0.5285345303457698,0,Bacillota,765
MOCK_010443,0.054315359760481345,0.9456846402395187,0.0,0,Thermoproteota,317
MOCK_022079,0.05425622943710285,0.9457437705628972,0.0,0,Pseudomonadota,603
MOCK_001908,0.05423020116576062,0.9457697988342394,0.24851954844248608,0,Actinomycetota,347
MOCK_003310,0.054182783189382286,0.9458172168106177,0.013573258975058643,0,Thermoproteota,214
MOCK_020628,0.05418133784605915,0.9458186621539408,0.17213172503808893,0,Bacteroidota,173
MOCK_016784,0.05417053163225377,0.9458294683677462,0.0,0,Thermoproteota,386
MOCK_013327,0.05400132983374354,0.9459986701662565,0.1306105285128353,0,Bacillota,156
MOCK_011887,0.05399251136447167,0.9460074886355283,0.5330059781372368,0,Actinomycetota,207
MOCK_024391,0.05398714597999918,0.9460128540200008,0.006770569112953463,0,Patescibacteria,988
MOCK_020367,0.05394392005917762,0.9460560799408224,0.0,0,Bacteroidota,940
MOCK_002950,0.05393849059149552,0.9460615094085045,0.21734662511407105,0,Patescibacteria,1007
MOCK_001621,0.053917182609807546,0.9460828173901925,0.0,0,Actinomycetota,602
MOCK_006300,0.05388016750925369,0.9461198324907463,0.0,0,Pseudomonadota,839
MOCK_019489,0.0536952981720617,0.9463047018279382,0.0,0,Patescibacteria,307
MOCK_016115,0.053630383700382506,0.9463696162996175,0.0,0,Patescibacteria,782
MOCK_005453,0.05351258792746296,0.9464874120725371,0.16040640268036963,0,Actinomycetota,877
MOCK_004750,0.05348062810790578,0.9465193718920942,0.0,0,Actinomycetota,315
MOCK_021026,0.053346114344835466,0.9466538856551645,0.5405343691668004,0,Actinomycetota,505
MOCK_022857,0.053276964479724465,0.9467230355202756,0.1156535642631099,0,Actinomycetota,418
MOCK_004003,0.05327495030466558,0.9467250496953344,0.0,0,Pseudomonadota,425
MOCK_007184,0.05327204553026453,0.9467279544697355,0.36432547602474424,0,Actinomycetota,921
MOCK_010913,0.05321463793355492,0.946785362066445,0.007750606263568036,0,Thermoproteota,966
MOCK_011429,0.05312300381166205,0.946876996188338,0.9923373984755218,0,Thermoproteota,779
MOCK_020701,0.0530842981678772,0.9469157018321228,0.0,0,Thermoproteota,876
MOCK_002257,0.053075853444004444,0.9469241465559955,0.10979133384111553,0,Bacteroidota,397
MOCK_013615,0.053052979273736,0.946947020726264,0.24232266834494146,0,Bacteroidota,720
MOCK_021059,0.05304114304951006,0.94695885695049,0.2750143040182477,0,Patescibacteria,608
MOCK_005077,0.05300766820387568,0.9469923317961243,0.5543242317908258,0,Pseudomonadota,453
MOCK_010273,0.05298845108801589,0.9470115489119841,0.0,0,Bacteroidota,223
MOCK_001168,0.05293134604722494,0.9470686539527751,0.5068582816300697,0,Bacillota,867
MOCK_013907,0.0529286766782014,0.9470713233217986,0.0,0,Patescibacteria,617
MOCK_003602,0.05289104402816347,0.9471089559718365,0.35399993093055926,0,Actinomycetota,891
MOCK_020274,0.05285145359415982,0.9471485464058402,0.6383700432493333,0,Thermoproteota,965
MOCK_023832,0.05283537716653282,0.9471646228334671,0.0,0,Thermoproteota,592
MOCK_003596,0.052815944747141984,0.947184055252858,0.0,0,Patescibacteria,738
MOCK_021579,0.05280834187806309,0.947191658121937,0.27313661612622414,0,Actinomycetota,487
MOCK_006052,0.05278694476395619,0.9472130552360438,0.05537361928069627,0,Bacillota,750
MOCK_012728,0.05276753405003693,0.947232465949963,0.0,0,Bacteroidota,449
MOCK_018233,0.05273969713391999,0.94726030286608,0.0,0,Actinomycetota,944
MOCK_021081,0.052680131971171794,0.9473198680288282,0.0,0,Patescibacteria,587
MOCK_022380,0.05267150873453557,0.9473284912654645,0.0,0,Bacillota,713
MOCK_018672,0.05265819653860817,0.9473418034613919,0.0,0,Bacteroidota,632
MOCK_012855,0.052648334788768285,0.9473516652112317,0.0,0,Bacteroidota,772
MOCK_019437,0.05262412396611225,0.9473758760338877,0.02756146652241484,0,Bacillota,978
MOCK_023488,0.05259811849553322,0.9474018815044668,0.0,0,Actinomycetota,724
MOCK_006947,0.05252151730051561,0.9474784826994844,0.32831124235474785,0,Bacteroidota,796
MOCK_000841,0.05250227119503891,0.9474977288049611,0.0,0,Pseudomonadota,799
MOCK_014318,0.052477789788490756,0.9475222102115093,0.6216784793166522,0,Thermoproteota,525
MOCK_000964,0.0524569565097324,0.9475430434902676,0.7106975417184553,0,Bacillota,845
MOCK_018429,0.052455336198448554,0.9475446638015514,0.047146176139620785,0,Bacteroidota,317
MOCK_023119,0.052442897399020985,0.947557102600979,0.5152238513961787,0,Patescibacteria,593
MOCK_010771,0.05243660223283169,0.9475633977671684,0.5122991523770388,0,Bacteroidota,118
MOCK_006069,0.0524137841083868,0.9475862158916132,0.05120778452783534,0,Patescibacteria,522
MOCK_002011,0.052298503757556125,0.9477014962424439,0.0,0,Actinomycetota,417
MOCK_007630,0.05228703298888529,0.9477129670111147,0.0,0,Patescibacteria,898
MOCK_019618,0.05225024533173531,0.9477497546682647,0.40596722220460013,0,Thermoproteota,511
MOCK_022884,0.05219987988210956,0.9478001201178905,0.0,0,Bacillota,681
MOCK_014126,0.052172747082173926,0.9478272529178261,0.13708270333710038,0,Actinomycetota,1019
MOCK_001365,0.052167498671950016,0.94783250132805,0.26334057008483713,0,Bacillota,358
MOCK_022262,0.05208571355478422,0.9479142864452158,0.255718843568956,0,Thermoproteota,868
MOCK_002357,0.05197877478959743,0.9480212252104026,0.0,0,Thermoproteota,820
MOCK_011147,0.0519106676815151,0.9480893323184849,0.0,0,Bacteroidota,586
MOCK_023565,0.05181886634325039,0.9481811336567496,0.3864793302930533,0,Pseudomonadota,800
MOCK_015778,0.05177300653996446,0.9482269934600356,0.0,0,Thermoproteota,433
MOCK_010339,0.05175545774402504,0.948244542255975,0.39001915362862627,0,Patescibacteria,546
MOCK_020714,0.05174216273458169,0.9482578372654183,0.1283687031345635,0,Bacillota,248
MOCK_015957,0.05173128541379179,0.9482687145862082,0.0,0,Patescibacteria,712
MOCK_005928,0.05171998552675261,0.9482800144732474,0.0,0,Pseudomonadota,300
MOCK_023143,0.05168303549790945,0.9483169645020906,0.4702952560070379,0,Bacillota,871
MOCK_018778,0.05165719041607059,0.9483428095839294,1.1742191357711114,0,Thermoproteota,451
MOCK_013970,0.05165587738690792,0.9483441226130921,0.0,0,Patescibacteria,86
MOCK_014556,0.05159059724010684,0.9484094027598932,0.017951025481828073,0,Patescibacteria,862
MOCK_001936,0.05153578609871996,0.94846421390128,0.4356958783761937,0,Bacteroidota,579
MOCK_010027,0.05152984056660864,0.9484701594333913,0.0,0,Pseudomonadota,151
MOCK_002749,0.05148546779383898,0.948514532206161,0.0,0,Thermoproteota,331
MOCK_022922,0.051448521660098466,0.9485514783399015,0.45599140967102697,0,Patescibacteria,450
MOCK_023330,0.05142476435009576,0.9485752356499042,0.430094307979615,0,Bacillota,794
MOCK_012634,0.051384427152827344,0.9486155728471727,0.09890665874076601,0,Pseudomonadota,624
MOCK_003873,0.05135048584912183,0.9486495141508782,0.0,0,Thermoproteota,82
MOCK_005482,0.05131971786350952,0.9486802821364905,0.0,0,Bacteroidota,212
MOCK_007471,0.05126724995894559,0.9487327500410544,0.2269720149329933,0,Thermoproteota,134
MOCK_021323,0.05126241737403996,0.9487375826259601,0.2783557313014804,0,Bacillota,513
MOCK_021796,0.0512036133565133,0.9487963866434868,0.0,0,Actinomycetota,846
MOCK_000837,0.051195422735453376,0.9488045772645466,0.0,0,Bacteroidota,375
MOCK_024953,0.05116302437799128,0.9488369756220087,0.7166638042888706,0,Thermoproteota,191
MOCK_020734,0.05113926643904536,0.9488607335609547,0.19231659203605472,0,Thermoproteota,98
MOCK_021867,0.051093506311865565,0.9489064936881344,0.5916551202888335,0,Thermoproteota,310
MOCK_010840,0.05108396890703526,0.9489160310929647,0.17865930537019256,0,Patescibacteria,656
MOCK_024039,0.05108137523695019,0.9489186247630498,0.6667885729174093,0,Bacteroidota,554
MOCK_000471,0.051078373426355746,0.9489216265736442,0.0,0,Patescibacteria,928
MOCK_005583,0.05107144281629895,0.9489285571837011,0.0,0,Bacillota,106
MOCK_003774,0.051070198839514164,0.9489298011604859,0.4931181690234263,0,Thermoproteota,942
MOCK_016356,0.051034743800751604,0.9489652561992484,0.9190793602260544,0,Pseudomonadota,488
MOCK_006500,0.05098259126086004,0.94901740873914,0.0,0,Actinomycetota,680
MOCK_008060,0.050894134625776515,0.9491058653742235,0.0,0,Pseudomonadota,511
MOCK_009947,0.05088651373272542,0.9491134862672745,0.30856921930168935,0,Bacillota,988
MOCK_009184,0.050878556499412385,0.9491214435005876,0.00770890675473207,0,Bacteroidota,267
MOCK_012842,0.050830283234759785,0.9491697167652402,0.0,0,Thermoproteota,421
MOCK_000629,0.05078065021924824,0.9492193497807517,0.006421990181952587,1,Thermoproteota,671
MOCK_000387,0.05073952218896732,0.9492604778110327,0.0,0,Actinomycetota,382
MOCK_001038,0.05072342614915025,0.9492765738508497,0.0,0,Actinomycetota,817
MOCK_023861,0.05069450364134494,0.949305496358655,0.0003511469341123605,0,Thermoproteota,879
MOCK_007558,0.05066005030100445,0.9493399496989956,0.0027981906341070437,0,Pseudomonadota,383
MOCK_004524,0.050648784725263046,0.949351215274737,0.3363509039681617,0,Bacteroidota,528
MOCK_007242,0.050624388109852106,0.9493756118901479,0.27782600534412144,0,Bacteroidota,225
MOCK_024884,0.05060965899919159,0.9493903410008084,0.0201688159207822,0,Pseudomonadota,878
MOCK_014732,0.050594465391708296,0.9494055346082917,0.25430525920168956,0,Patescibacteria,714
MOCK_000504,0.05058981025511489,0.9494101897448851,0.0,0,Pseudomonadota,569
MOCK_022490,0.05055181898280477,0.9494481810171952,0.09731226649301454,0,Patescibacteria,570
MOCK_019376,0.05047638801209485,0.9495236119879051,0.22672330356832276,0,Bacillota,376
MOCK_002810,0.05046153774739512,0.9495384622526049,0.7440325173691823,0,Pseudomonadota,910
MOCK_000426,0.05045629197253224,0.9495437080274678,0.0,0,Patescibacteria,975
MOCK_001879,0.05042207461159875,0.9495779253884012,0.21589561350721792,0,Patescibacteria,421
MOCK_022651,0.050335819278128156,0.9496641807218719,0.0,0,Pseudomonadota,951
MOCK_007367,0.05026310355756082,0.9497368964424392,0.07481701453793475,0,Actinomycetota,147
MOCK_018071,0.0502623430919809,0.9497376569080191,0.0,0,Bacteroidota,809
MOCK_016862,0.050247652609145856,0.9497523473908541,0.0,0,Bacillota,605
MOCK_022714,0.050197340998509886,0.9498026590014901,0.8709384854139566,0,Thermoproteota,140
MOCK_024017,0.05018159631883761,0.9498184036811624,0.28620591375001736,0,Patescibacteria,408
MOCK_000413,0.050160342865076674,0.9498396571349234,0.5986111084794956,0,Patescibacteria,805
MOCK_012056,0.050130876348840364,0.9498691236511596,0.0,0,Pseudomonadota,846
MOCK_011621,0.05011679804057237,0.9498832019594277,0.0,0,Bacteroidota,966
MOCK_002060,0.050086972604817474,0.9499130273951826,0.49419998288283257,0,Thermoproteota,629
MOCK_014993,0.05005860088052186,0.9499413991194782,0.0,0,Pseudomonadota,801
MOCK_007374,0.049987967649364966,0.950012032350635,0.9576059255943316,0,Actinomycetota,600
MOCK_022130,0.049972464999724533,0.9500275350002755,0.0,0,Bacillota,545
MOCK_005350,0.049928425175167865,0.9500715748248322,0.22665209684821835,0,Thermoproteota,399
MOCK_007919,0.04992455214002236,0.9500754478599777,0.0,0,Thermoproteota,780
MOCK_013938,0.04988810767765119,0.9501118923223488,0.0,0,Patescibacteria,520
MOCK_002359,0.049858071977719645,0.9501419280222804,0.19971031223330366,0,Thermoproteota,952
MOCK_010507,0.04983265004018706,0.9501673499598129,0.4699593670313793,0,Patescibacteria,274
MOCK_016503,0.0497768348770291,0.9502231651229709,0.15269866977758012,0,Actinomycetota,718
MOCK_012137,0.049761888199135476,0.9502381118008645,0.0,0,Actinomycetota,717
MOCK_003507,0.04974862182896231,0.9502513781710377,0.19095374118079186,0,Bacteroidota,571
MOCK_000469,0.049737500613032594,0.9502624993869674,0.0,0,Patescibacteria,441
MOCK_012674,0.04973567964557201,0.950264320354428,1.0416404905756451,0,Bacteroidota,538
MOCK_024005,0.049658947796940967,0.9503410522030591,0.10081737704235175,1,Thermoproteota,746
MOCK_002477,0.049630966870555245,0.9503690331294448,0.3851306634984405,0,Pseudomonadota,568
MOCK_004682,0.049617409446088265,0.9503825905539117,0.2776026550379538,0,Pseudomonadota,295
MOCK_022549,0.04959828810541901,0.950401711894581,0.0,0,Bacillota,196
MOCK_009971,0.04959315635500948,0.9504068436449905,0.0,0,Actinomycetota,664
MOCK_005580,0.049548156795406126,0.9504518432045939,0.43610892772647014,0,Bacillota,418
MOCK_016172,0.04953533046332314,0.9504646695366769,0.22813769312042817,1,Pseudomonadota,95
MOCK_008867,0.04952843936096484,0.9504715606390352,0.779228737768707,0,Actinomycetota,968
MOCK_020950,0.049504800971653495,0.9504951990283466,0.4093521297715815,0,Patescibacteria,550
MOCK_024256,0.049503966833605036,0.950496033166395,0.0,0,Bacillota,312
MOCK_009264,0.049484533326973196,0.9505154666730268,0.5320193368616658,0,Thermoproteota,326
MOCK_012580,0.04947792276122511,0.9505220772387749,0.7021596930280353,0,Pseudomonadota,930
MOCK_002403,0.04944206952514615,0.9505579304748538,0.06786226776107326,0,Actinomycetota,626
MOCK_004665,0.04943914594856365,0.9505608540514363,0.7757148776566444,0,Thermoproteota,648
MOCK_014832,0.04943333801927546,0.9505666619807245,0.6337973432388244,0,Bacteroidota,358
MOCK_018186,0.04938450203129748,0.9506154979687025,0.0,0,Bacillota,387
MOCK_012495,0.04935526919857463,0.9506447308014254,0.0,0,Bacillota,725
MOCK_005514,0.04935389674997287,0.9506461032500271,0.0,0,Thermoproteota,866
MOCK_004221,0.04934935832057933,0.9506506416794207,0.16775776804252984,0,Bacteroidota,491
MOCK_023183,0.0493474856962354,0.9506525143037646,0.00997091872130336,0,Thermoproteota,940
MOCK_000857,0.04932318848433724,0.9506768115156627,0.04965107654649963,0,Actinomycetota,99
MOCK_008605,0.04926822360487095,0.9507317763951291,0.0,0,Pseudomonadota,922
MOCK_021519,0.049253478750218356,0.9507465212497817,0.012220897586187912,0,Bacillota,999
MOCK_010885,0.049219134480865345,0.9507808655191347,0.0,0,Actinomycetota,599
MOCK_011180,0.04918539894312574,0.9508146010568742,0.0,0,Patescibacteria,124
MOCK_004598,0.04916563983075607,0.9508343601692439,0.20368213802009655,0,Pseudomonadota,667
MOCK_008996,0.049148609201929865,0.9508513907980701,0.0,1,Bacteroidota,724
MOCK_014830,0.04912013364828869,0.9508798663517113,0.5857159141569467,0,Bacillota,121
MOCK_017071,0.049070431157465254,0.9509295688425348,0.0,0,Pseudomonadota,947
MOCK_009729,0.04888566706363857,0.9511143329363614,0.06026319459305125,0,Bacillota,423
MOCK_020325,0.0488775091112822,0.9511224908887178,0.0,0,Patescibacteria,371
MOCK_007570,0.04883449043182631,0.9511655095681737,0.0,0,Actinomycetota,370
MOCK_008704,0.04882026914975291,0.9511797308502471,0.0,0,Bacteroidota,357
MOCK_011244,0.048800969675367435,0.9511990303246326,0.0,0,Bacillota,445
MOCK_016018,0.0487964067164454,0.9512035932835546,0.3519264520642432,0,Bacillota,275
MOCK_005354,0.048769669671611914,0.9512303303283881,0.3731807092725819,0,Actinomycetota,540
MOCK_017766,0.04873662363240282,0.9512633763675972,0.0,0,Bacillota,222
MOCK_009909,0.048735752277135176,0.9512642477228648,0.49141026062353965,0,Bacteroidota,415
MOCK_007802,0.04863883356017073,0.9513611664398293,0.0,0,Thermoproteota,124
MOCK_008825,0.04854130466286346,0.9514586953371366,0.11957578347825973,0,Actinomycetota,912
MOCK_022786,0.0485314112119944,0.9514685887880056,0.0,0,Actinomycetota,202
MOCK_009199,0.048525113042514334,0.9514748869574856,0.0,0,Bacillota,857
MOCK_000373,0.048522626353679384,0.9514773736463206,0.3404238666620023,0,Patescibacteria,233
MOCK_011247,0.04851646120509754,0.9514835387949024,0.5950590457313337,0,Bacillota,942
MOCK_004390,0.04851602217744144,0.9514839778225586,0.0,0,Actinomycetota,939
MOCK_003599,0.04850625455044322,0.9514937454495568,0.1792377180903884,0,Thermoproteota,373
MOCK_019728,0.048495436677308754,0.9515045633226913,0.08033756627371508,0,Bacillota,1021
MOCK_010569,0.04846093315062321,0.9515390668493768,0.623862539775396,0,Bacillota,924
MOCK_016923,0.04846083039456867,0.9515391696054313,0.17748700575199727,0,Pseudomonadota,803
MOCK_003157,0.04844799070569927,0.9515520092943007,0.0,0,Patescibacteria,771
MOCK_009097,0.04843275948775418,0.9515672405122458,0.03414998802328678,0,Bacteroidota,411
MOCK_000405,0.048421274038319875,0.9515787259616801,0.5550454108256642,0,Bacteroidota,829
MOCK_016889,0.04838335040281281,0.9516166495971872,0.0,0,Actinomycetota,438
MOCK_005359,0.04823254567328874,0.9517674543267113,0.0,0,Bacteroidota,170
MOCK_001937,0.04820722956508264,0.9517927704349174,0.25880990238456003,0,Bacillota,101
MOCK_013227,0.048206609543480765,0.9517933904565192,0.0,0,Patescibacteria,546
MOCK_006816,0.04816970956899296,0.9518302904310071,0.2936384163372782,0,Actinomycetota,223
MOCK_005213,0.048161261112867726,0.9518387388871323,0.0,0,Bacteroidota,746
MOCK_002965,0.048131589355687815,0.9518684106443122,0.0,0,Pseudomonadota,573
MOCK_022216,0.04812064489916373,0.9518793551008363,0.0,0,Thermoproteota,670
MOCK_022073,0.048091560351547664,0.9519084396484523,0.8785159209200051,0,Thermoproteota,790
MOCK_006971,0.04800014190491281,0.9519998580950872,0.020819588343918765,0,Bacillota,127
MOCK_023266,0.04796016109227738,0.9520398389077226,0.28417119429818993,0,Patescibacteria,184
MOCK_003752,0.04793517133907747,0.9520648286609226,0.0,0,Thermoproteota,400
MOCK_019830,0.0479307163466466,0.9520692836533534,0.2887248539054975,0,Actinomycetota,352
MOCK_017132,0.04790922499549052,0.9520907750045094,0.0,0,Thermoproteota,366
MOCK_021837,0.04786783679167164,0.9521321632083284,0.0,0,Bacteroidota,1022
MOCK_021674,0.047792949976003335,0.9522070500239966,0.0,0,Bacteroidota,466
MOCK_008206,0.04777256734211937,0.9522274326578807,0.0,0,Thermoproteota,690
MOCK_011745,0.047764148431042486,0.9522358515689575,0.7135931672288326,0,Bacteroidota,204
MOCK_008584,0.04771625462024491,0.9522837453797551,0.18659510283155284,0,Actinomycetota,208
MOCK_007461,0.04770648879114576,0.9522935112088542,0.5095817633157909,0,Bacteroidota,1019
MOCK_003390,0.04768568988513102,0.952314310114869,0.0,0,Actinomycetota,1019
MOCK_022697,0.0476678772638932,0.9523321227361068,0.5211085230972551,0,Thermoproteota,132
MOCK_004951,0.0475960125554245,0.9524039874445756,0.0,0,Pseudomonadota,430
MOCK_015563,0.04758404795335705,0.952415952046643,0.7573725252993279,0,Actinomycetota,516
MOCK_009797,0.04756470499661284,0.9524352950033872,0.0,0,Thermoproteota,94
MOCK_009208,0.047553955894241405,0.9524460441057586,0.3621297224044879,0,Thermoproteota,117
MOCK_018242,0.04754360472604353,0.9524563952739564,0.34191249068863805,0,Thermoproteota,275
MOCK_020172,0.04748699884001396,0.952513001159986,0.3913861062411299,0,Bacteroidota,452
MOCK_013256,0.04741154022845341,0.9525884597715466,0.0,0,Pseudomonadota,734
MOCK_020296,0.04741126936681508,0.9525887306331849,0.16691058713867124,1,Actinomycetota,803
MOCK_020645,0.04735717833079126,0.9526428216692088,0.5120575779770976,0,Bacillota,444
MOCK_006318,0.04733566730273049,0.9526643326972695,0.0,0,Thermoproteota,818
MOCK_011880,0.04730089415793472,0.9526991058420653,0.22087434446138776,0,Patescibacteria,726
MOCK_015516,0.04729257008080702,0.952707429919193,0.02710772901052933,0,Thermoproteota,733
MOCK_012128,0.04727545520970186,0.9527245447902981,0.0,0,Patescibacteria,253
MOCK_002696,0.04721604888073727,0.9527839511192627,0.35128549040913554,0,Actinomycetota,341
MOCK_002411,0.04720270780175649,0.9527972921982435,0.03362764253346054,0,Patescibacteria,454
MOCK_010997,0.04715163045433975,0.9528483695456602,0.0,0,Pseudomonadota,680
MOCK_009630,0.047131257142534286,0.9528687428574657,0.0,0,Bacillota,140
MOCK_008869,0.04713117820159835,0.9528688217984016,0.0,0,Bacteroidota,152
MOCK_009697,0.047120106444122574,0.9528798935558774,0.06817818166282842,0,Bacillota,196
MOCK_015906,0.04711704785554805,0.952882952144452,0.13371184615392018,0,Bacteroidota,106
MOCK_001599,0.047030310284001044,0.9529696897159989,0.0,0,Patescibacteria,257
MOCK_014097,0.0469772104096623,0.9530227895903377,0.0,0,Bacteroidota,219
MOCK_010399,0.046877817642049555,0.9531221823579504,0.20013872883646644,0,Actinomycetota,112
MOCK_005113,0.04687112345834907,0.9531288765416509,0.0,0,Pseudomonadota,748
MOCK_006108,0.04681654673216159,0.9531834532678384,0.25057973006619183,0,Pseudomonadota,865
MOCK_011535,0.04677256688961351,0.9532274331103865,0.4479821161249899,0,Bacteroidota,112
MOCK_023782,0.04674705915439631,0.9532529408456036,0.46761616979021425,0,Bacillota,532
MOCK_022186,0.04670095423382795,0.9532990457661721,0.5154003131543989,0,Thermoproteota,1013
MOCK_008783,0.04669987538887233,0.9533001246111277,0.0,0,Bacteroidota,245
MOCK_019432,0.04669203679379019,0.9533079632062098,0.16622745862143445,0,Bacteroidota,963
MOCK_001594,0.046589527289874214,0.9534104727101258,0.0,0,Patescibacteria,649
MOCK_016316,0.04657461691558496,0.953425383084415,0.0,1,Patescibacteria,171
MOCK_014520,0.04656546516567601,0.9534345348343239,0.0,0,Thermoproteota,797
MOCK_015074,0.04650897276844101,0.953491027231559,0.33272343609477883,0,Patescibacteria,321
MOCK_013696,0.04650562951648966,0.9534943704835104,0.49543625260417823,0,Pseudomonadota,324
MOCK_009015,0.04649761250649564,0.9535023874935044,0.0,0,Actinomycetota,811
MOCK_019583,0.04644236619710603,0.9535576338028939,0.22985970777553055,0,Bacteroidota,101
MOCK_002385,0.04643506953913905,0.953564930460861,0.0,0,Bacillota,414
MOCK_003002,0.046371266786120705,0.9536287332138793,0.18757042824815495,0,Bacteroidota,723
MOCK_003263,0.04637102009870296,0.953628979901297,0.4284624604915318,0,Bacteroidota,151
MOCK_014195,0.04634333246493949,0.9536566675350605,0.0,0,Bacteroidota,190
MOCK_021021,0.04633785900180659,0.9536621409981934,0.023674481138172842,0,Thermoproteota,971
MOCK_001775,0.04627895969207301,0.953721040307927,0.5131721911345045,0,Actinomycetota,458
MOCK_002841,0.04625126288735234,0.9537487371126476,0.0,0,Thermoproteota,992
MOCK_012848,0.046243010049432806,0.9537569899505672,0.0,0,Patescibacteria,825
MOCK_018018,0.046198664303945175,0.9538013356960549,0.0,0,Patescibacteria,733
MOCK_017025,0.04615444680130172,0.9538455531986982,0.5857235379988335,0,Bacteroidota,247
MOCK_015205,0.046096426129378844,0.9539035738706212,0.0,0,Thermoproteota,838
MOCK_013881,0.046091638378158196,0.9539083616218418,0.07433525829182934,0,Bacillota,570
MOCK_022839,0.04608561906385735,0.9539143809361427,0.06640650212869459,0,Thermoproteota,601
MOCK_014692,0.046024635162542335,0.9539753648374577,0.08679501882439039,0,Patescibacteria,522
